Ticker number,Ticker,Week's Performance,Highest Price,Lowest Price,Best Day,Worst Day,Week's Volume,Volatility
431,4878,NERV,9.753,0.87,0.74,4.13,-5.024,323492189262293.0,9.154
432,6970,TNET,9.752,103.36,92.37,4.76,-0.322,1.2536102929525109e+22,5.082
433,2604,FCUV,9.725,14.39,12.75,9.412,-1.669,1.9731602164014793e+19,11.081000000000001
435,7305,VEON,9.697,0.75,0.55,5.032,-5.146,2.893123100184046e+24,10.178
436,6364,SIERW,9.667,0.29,0.23,13.686,-6.0,3491519.0,19.686
437,644,ATEC,9.665,11.73,10.29,3.523,-1.955,4.654348255821011e+20,5.478
438,3536,HYZNW,9.635,1.84,1.5,12.957,-11.141,23713711517523.0,24.098
439,3095,GMED,9.635,74.99,67.81,2.562,0.217,5.974905210494899e+20,2.779
440,7692,XTLB,9.585,2.4,2.06,7.273,-2.252,2918316437.0,9.524999999999999
441,6381,SISI,9.579,2.9,2.29,10.0,-10.781,1.267146211587758e+17,20.781
442,2579,FBIOP,9.535,23.89,21.01,3.705,-0.129,10758937657.0,3.834
443,2738,FNVTW,9.524,0.23,0.18,4.619,0.0,969131710.0,4.619
444,2548,EYEN,9.507,3.3,2.72,4.818,-3.115,266398559723482.0,7.933
445,3386,HLMN,9.47,11.67,10.51,2.818,0.842,6.3697248541563806e+19,3.66
446,6675,STRN,9.467,2.19,1.62,13.559,-6.704,1.7173295106934368e+20,20.262999999999998
447,1707,COUR,9.446,23.45,20.6,3.525,-0.283,7.041129239519115e+22,3.808
448,3328,HEPA,9.402,1.3,1.17,4.132,-0.806,7.071780121668883e+16,4.938
449,5590,PLM,9.357,4.03,3.28,7.781,-2.047,1.2951647178223026e+19,9.828
450,5644,PONOW,9.349,0.23,0.2,14.272,-6.095,2723111613.0,20.367
451,4237,LITB,9.346,1.28,1.04,2.727,-3.306,1412543802261720.0,6.0329999999999995
452,4390,MAC,9.339,16.67,14.49,4.328,-1.049,1.0411969519648324e+23,5.377000000000001
453,456,AORT,9.308,21.57,19.6,3.001,0.238,2.0262472151218483e+19,3.239
455,355,ALTO,9.28,7.21,6.21,9.6,-2.568,1.8788220561429615e+24,12.168
456,374,AMBC,9.278,10.26,8.14,3.353,-4.498,7.974738279571406e+21,7.851000000000001
457,5197,OG,9.272,1.79,1.51,9.934,-5.848,7986382970.0,15.782
458,1451,CHCI,9.222,6.1,5.47,4.061,-2.649,18221318113199.0,6.71
459,4925,NILE,9.211,1.05,0.69,0.0,-8.252,6.566216172417464e+26,8.252
460,6903,THMO,9.201,0.9,0.59,13.716,-7.129,3.993083519116139e+16,20.845
461,7121,TXG,9.189,79.57,65.01,7.307,-2.601,1.285514765131572e+24,9.908000000000001
462,1725,CPHC,9.186,21.99,19.6,5.05,-0.905,621101068787.0,5.955
463,5928,REI,9.167,4.16,3.46,7.163,-3.916,1.528313021125401e+24,11.079
464,4641,MODD,9.138,4.76,3.82,11.881,-6.067,439535357391506.0,17.948
465,2326,EMBK,9.107,6.47,5.29,5.641,-2.883,4.753446964569218e+19,8.524000000000001
466,4836,NBTX,9.091,7.54,6.82,4.106,0.0,1922721931.0,4.106
467,3846,IZEA,9.091,1.48,1.21,5.109,-5.594,2.06018142618187e+20,10.703
468,6935,TKNO,9.077,15.0,12.35,8.796,-4.623,9.434938791091117e+16,13.419
469,7100,TVTY,9.075,32.18,29.32,4.904,-1.0,5.45881804510516e+20,5.904
470,3134,GOL,9.063,7.59,6.56,2.155,-1.231,9.387137696652121e+21,3.386
471,1464,CHKEL,9.027,58.58,52.2,5.221,-0.21,26233018595354.0,5.431
472,3450,HRT,9.01,17.73,15.5,4.792,-5.152,5.259655969924028e+19,9.943999999999999
473,5971,RGNX,9.004,34.6,30.08,5.409,-0.602,5.678587354417404e+19,6.011
474,3647,IMAQR,9.0,0.11,0.1,4.29,0.0,3123712.0,4.29
475,1218,BWAY,8.995,9.06,7.99,10.174,0.977,298290130367199.0,11.151
476,1231,BWV,8.988,54.35,42.61,10.402,0.216,7.541071919117546e+16,10.617999999999999
477,7469,VWE,8.972,10.07,9.07,5.123,-0.206,2.6183336263320752e+19,5.329000000000001
478,1747,CQP,8.959,56.13,51.12,4.088,-2.527,2.448355523322245e+19,6.615
480,7021,TRMR,8.895,16.73,14.58,3.507,-3.407,2.2982747268821123e+19,6.914
481,3968,KDNY,8.886,17.09,15.08,7.733,-1.29,3.846346036163853e+19,9.023
482,4846,NCLH,8.876,21.47,19.02,3.009,-0.282,7.850785632780879e+24,3.291
483,2253,EDN,8.875,7.0,6.31,3.328,-0.756,309318101114752.0,4.084
484,6779,TAOP,8.824,1.56,1.26,8.303,-2.566,680890454163182.0,10.869
485,337,ALORW,8.82,0.25,0.19,0.042,0.0,3866139.0,0.042
486,6982,TOST,8.797,23.05,18.08,9.073,-3.476,2.541218393267605e+24,12.549
487,3312,HCP,8.791,58.0,48.72,6.785,-5.438,1.2382178061131096e+23,12.222999999999999
488,2300,EJFAW,8.757,1.01,0.86,9.883,-5.208,27321580120.0,15.091
489,1546,CLF,8.731,33.34,29.44,10.558,-1.893,2.544271422841153e+28,12.451
490,3903,JOBS,8.701,59.18,53.15,1.724,0.093,4.782194434141439e+21,1.817
491,5209,OI,8.696,13.61,12.07,4.102,-2.142,9.837114528770111e+21,6.244
492,3609,IGIC,8.687,8.0,7.09,7.432,-2.171,8078178218162.0,9.603
493,4162,LEGAW,8.677,0.35,0.27,21.876,-7.447,6202262.0,29.323
494,5105,NVRO,8.675,73.6,64.38,4.838,-2.243,7.076516474457376e+19,7.0809999999999995
495,783,AZPN,8.664,164.54,147.61,2.56,0.8,1.0112137707045106e+22,3.3600000000000003
496,6559,SPIR,8.654,2.39,1.97,7.619,-1.923,4.298309231583996e+19,9.542
497,5425,PCCTW,8.652,0.25,0.2,8.699,-5.235,321710512.0,13.934000000000001
498,2358,ENJYW,8.648,0.29,0.18,8.648,-14.354,14629405027.0,23.002
499,909,BFRI,8.553,3.64,2.94,11.448,-5.397,1.7594787461128102e+19,16.845
500,3281,HBIO,8.547,6.38,5.76,3.853,-0.855,2.336254627212525e+19,4.708
501,4259,LLNW,8.542,5.48,4.6,5.521,-2.988,1.4948146771552913e+24,8.509
502,960,BIMI,8.527,1.67,1.24,15.385,-3.077,3122904012909672.0,18.462
503,1140,BROS,8.498,66.0,53.57,10.725,-5.31,1.2053145061359145e+24,16.035
504,373,AMBA,8.493,109.17,93.62,8.282,-2.99,8.552160591178825e+23,11.272
505,1964,DBGI,8.485,1.95,1.49,13.125,-6.742,1.4354111106142192e+20,19.867
506,3717,INSP,8.481,263.83,232.17,4.764,-1.046,5.520526743791028e+20,5.8100000000000005
507,4815,NAT,8.466,2.12,1.74,8.466,-3.226,7.88797078484129e+21,11.692
508,5740,PSX,8.446,87.5,79.8,3.788,-0.255,4.587749965380374e+24,4.043
509,2493,EVCM,8.427,13.62,12.06,4.567,-0.642,4.150238038333349e+19,5.2090000000000005
510,1393,CELUW,8.403,1.39,0.87,0.0,-10.084,3158275997.0,10.084
511,5403,PAYX,8.385,137.56,125.31,3.705,0.594,1.801422021295784e+24,4.299
512,4434,MBOT,8.378,6.14,5.4,6.294,-2.203,226300166249339.0,8.497
513,3462,HST,8.374,20.22,18.26,2.801,-0.25,3.224038221368744e+24,3.051
514,4426,MBI,8.374,16.68,13.85,5.528,-4.49,4.0492781513142485e+19,10.018
516,1058,BNGOW,8.314,0.71,0.58,1.633,-5.649,3310118163.0,7.282
518,7299,VEEV,8.299,216.39,192.29,5.589,-1.518,1.8111127281235532e+24,7.107
519,5755,PTN,8.296,0.45,0.4,5.814,0.25,1.2511369176013711e+19,6.064
520,962,BIOC,8.295,2.43,2.08,6.635,-2.765,3557511066770864.0,9.4
521,6095,RRC,8.292,32.06,27.92,8.88,-2.818,4.4686711994604937e+24,11.698
522,7686,XPOF,8.288,26.9,21.12,10.638,-7.146,5.634364472414309e+19,17.784
523,6534,SOND,8.277,4.92,4.05,13.915,-9.812,3.755467650296341e+19,23.726999999999997
524,3841,IVZ,8.276,23.45,21.42,2.234,0.645,3.125328208273434e+24,2.879
525,2495,EVER,8.273,17.11,14.3,7.208,-4.456,3.282175022572579e+19,11.664000000000001
526,6177,SANA,8.234,8.87,6.93,12.863,-4.336,9.708808484001132e+21,17.198999999999998
528,2587,FC,8.209,49.33,45.15,2.332,-0.667,5.231865882156943e+17,2.9989999999999997
529,6046,RNLX,8.194,7.7,5.81,16.33,-8.411,1.3371224871973125e+17,24.741
530,4363,LW,8.188,60.38,54.72,2.087,0.81,1.3250132941607623e+24,2.8970000000000002
531,58,ACCD,8.183,18.79,15.48,7.955,-6.773,5.380806759211052e+21,14.728
532,3260,HAACW,8.166,0.55,0.5,0.0,-5.585,492653337.0,5.585
533,4356,LVO,8.164,0.85,0.72,6.0,-4.229,1.5441676192722921e+19,10.229
534,7702,YETI,8.157,65.46,56.1,4.858,-3.846,1.3280154401590418e+24,8.704
535,6054,ROAD,8.152,26.96,24.16,3.523,-0.397,4.179362654515799e+19,3.92
536,588,ASAI,8.151,17.35,15.51,4.224,-1.231,4.476321544352366e+19,5.455
537,1807,CSII,8.15,22.59,19.97,4.039,0.195,4.18229383811486e+19,4.234
538,5440,PCT,8.15,8.85,7.34,14.04,-5.721,1.8473113347937127e+22,19.761
539,5842,QUMU,8.146,1.98,1.71,9.942,-5.641,171318213331110.0,15.583
540,7548,WINVW,8.131,0.14,0.1,10.397,-1.236,22920464.0,11.633000000000001
541,113,ADCT,8.12,15.4,13.1,7.536,-1.48,1.4682145231721822e+19,9.016
542,6113,RUBY,8.103,5.61,4.94,6.628,-1.524,4.3465511749556945e+19,8.152000000000001
543,803,BAND,8.098,34.63,29.73,7.755,-2.178,8.308732689151218e+20,9.933
544,1945,DAL,8.079,40.26,35.96,2.391,-0.328,9.33408948791924e+25,2.719
545,3321,HDSN,8.056,6.51,5.71,10.333,-3.421,4.738670059634056e+19,13.754
546,2749,FORD,8.025,1.8,1.58,2.469,-0.592,212229187424211.0,3.061
547,3289,HCARW,8.025,0.35,0.32,6.03,0.0,1215331010.0,6.03
548,176,AES,8.022,25.55,23.38,2.886,0.0,3.7886325252911835e+24,2.886
549,2529,EXAS,8.012,73.87,63.22,3.499,-0.522,2.2433175691885728e+24,4.021
550,3674,IMTX,8.005,8.42,7.33,7.237,-1.837,1.0239069051392876e+16,9.074
551,5306,OSH,7.992,28.6,23.71,5.54,-1.235,3.0943258932458835e+24,6.775
552,3192,GRVI,7.991,5.13,4.6,3.871,-7.042,9641018707382648.0,10.913
553,447,ANY,7.988,2.72,1.93,26.368,-7.981,7.609836061862223e+22,34.349
555,2420,EQS,7.964,2.71,2.45,8.468,0.0,22412083717.0,8.468
556,5221,OLLI,7.942,44.93,39.6,5.877,-2.542,5.078729087240333e+24,8.419
557,3278,HBB,7.926,12.66,10.62,9.72,-5.565,7446889019751186.0,15.285
558,4025,KNTE,7.926,13.47,10.1,21.715,-12.481,1.3481077101140204e+19,34.196
559,6487,SNCE,7.915,5.98,4.94,5.905,-3.142,3.973246527812536e+19,9.047
560,5571,PK,7.9,20.23,18.32,3.48,0.523,1.3526164931478522e+24,4.003
561,5388,PARR,7.899,13.35,11.81,4.572,0.571,3.749376849755282e+19,5.143
562,2524,EW,7.897,118.42,107.17,1.867,0.55,2.4897268842511833e+24,2.417
563,5491,PETZ,7.893,0.47,0.38,7.024,-9.233,5.393487448516006e+19,16.257
564,2556,FA,7.874,20.69,18.82,4.437,0.0,7.707641071919397e+19,4.437
565,3583,IDEX,7.873,1.13,0.9,8.469,-3.704,1.3494125471442221e+24,12.173
566,4344,LUCD,7.869,3.34,2.9,6.209,-8.511,1.0149481257154011e+18,14.719999999999999
567,4949,NLTX,7.865,1.99,1.68,9.714,-3.784,1.6011887281130754e+19,13.498000000000001
568,6680,STRS,7.838,42.49,38.9,7.838,-0.834,535405444483228.0,8.672
569,7735,ZEUS,7.809,38.66,34.19,4.773,-1.365,2.2313133336139583e+19,6.138
570,3370,HIVE,7.805,2.34,1.98,5.854,-5.357,1.1436120901462513e+24,11.211
571,2544,EXR,7.795,211.05,193.19,3.557,-0.062,8.369905513195196e+22,3.6189999999999998
572,6226,SCHL,7.779,41.92,38.08,3.109,0.122,2.5652859242835124e+19,3.231
573,2759,FOUR,7.777,66.72,58.2,4.2,-0.278,7.408101621147214e+23,4.478
574,1657,CNX,7.772,21.7,19.1,10.122,-2.164,2.412546838282363e+24,12.286
575,5205,OHI,7.758,31.73,29.31,2.144,0.523,2.797120608193872e+24,2.6670000000000003
576,3789,IRTC,7.75,160.47,137.05,4.093,-1.284,6.081690882879454e+19,5.377
577,2530,EXC,7.733,47.25,43.78,2.339,0.596,4.7250522926420275e+24,2.935
578,3290,HCAT,7.73,27.68,24.2,4.313,-2.811,6.982758264671042e+20,7.124
579,7226,USDP,7.72,6.02,5.57,3.304,0.359,261254716349347.0,3.663
580,604,ASLN,7.702,0.92,0.82,9.512,-6.228,558841225512378.0,15.74
581,971,BIPC,7.699,75.96,69.95,2.807,-0.053,5.58346044437423e+19,2.86
582,2764,FOXWW,7.692,0.07,0.06,9.644,-0.141,276119430.0,9.785
583,5549,PHUN,7.692,3.03,2.45,6.96,-2.098,2.167611826118792e+24,9.058
585,6490,SNCY,7.673,27.32,23.42,3.059,-1.179,4.27956175561739e+19,4.238
586,2133,DRH,7.668,10.68,9.52,3.854,-1.889,1.2984239771081413e+24,5.743
587,5410,PBF,7.661,24.71,20.83,4.542,-0.27,1.9416192993702218e+24,4.811999999999999
588,7044,TRVI,7.658,2.8,1.81,10.222,-11.261,1.6065431230509816e+18,21.482999999999997
589,2752,FORR,7.653,57.18,52.21,2.71,0.073,1.0241075147615042e+19,2.783
590,2062,DKNG,7.648,21.26,17.63,9.24,-4.412,1.1244393570125314e+28,13.652000000000001
592,3261,HAE,7.63,61.9,55.4,2.15,0.721,6.95766674625704e+19,2.871
593,751,AWH,7.628,1.14,0.94,14.943,-6.542,3.6474210312828715e+19,21.485
594,4046,KRKR,7.619,1.37,1.01,5.714,-4.167,1271182062761232.0,9.881
595,3461,HSON,7.617,40.52,36.24,6.184,-3.158,133518749547513.0,9.342
596,5623,PNBK,7.614,18.0,16.02,4.244,-0.463,184164996227.0,4.707
597,6566,SPNE,7.61,12.34,10.85,3.688,0.448,9.00166879813179e+16,4.136
598,5891,RCL,7.607,81.69,74.98,1.617,0.091,4.052646441342905e+24,1.708
599,5569,PIXY,7.596,0.87,0.65,25.358,-5.648,6.341221616041015e+20,31.006
600,1628,CNFR,7.582,2.5,2.32,0.402,-0.421,20525320.0,0.823
602,5981,RHP,7.574,98.11,87.66,3.143,-2.092,4.4046819742312084e+20,5.234999999999999
603,6592,SQM,7.57,86.79,79.52,5.433,-2.931,1.6605150911271717e+24,8.364
604,7446,VTAQR,7.55,0.18,0.14,8.732,-16.597,112248254.0,25.329
605,5638,PODD,7.538,267.76,236.22,2.627,-0.427,8.791833681058005e+20,3.054
606,30,ABEV,7.534,3.19,2.9,2.389,-0.633,3.187418411241392e+24,3.022
607,3457,HSDT,7.53,3.66,3.22,5.422,-6.957,15812512610368.0,12.379
608,1690,CONXW,7.525,0.44,0.4,5.0,-7.652,981625587.0,12.652000000000001
609,2427,ERESW,7.524,0.24,0.2,9.476,-6.793,2311314522.0,16.269000000000002
610,4658,MOV,7.517,41.75,36.11,3.459,-1.441,6.8724239449446015e+19,4.9
611,1466,CHKEZ,7.5,62.79,55.7,4.699,0.351,19821442756143.0,5.05
612,7782,ZYNE,7.5,2.28,1.99,5.0,-4.128,3.5445171459832865e+19,9.128
613,2336,EMLDW,7.5,0.47,0.27,2.405,-8.511,56401315.0,10.915999999999999
614,1446,CGNX,7.459,80.3,72.15,3.696,-1.302,1.1621160351835924e+24,4.998
615,6106,RSVR,7.435,10.84,9.16,4.451,-4.593,3.0213642365025964e+19,9.044
616,1404,CEPU,7.418,3.99,3.6,3.022,-1.034,9541279538774604.0,4.056
617,6771,TALK,7.407,1.83,1.59,5.556,-4.094,2.8631860222234153e+19,9.65
618,2542,EXPO,7.4,108.33,99.59,2.968,-0.206,4.0195052454863405e+19,3.174
619,415,AMT,7.393,251.23,230.67,1.377,0.69,3.977231716299474e+24,2.067
620,3623,IHS,7.386,11.25,10.2,4.653,-0.384,1.4878911027216712e+18,5.037
621,3127,GOED,7.362,1.8,1.57,2.381,-1.796,3.827349347993289e+19,4.177
622,430,ANEB,7.331,6.95,5.65,12.272,-4.167,17337129277360.0,16.439
623,7010,TRHC,7.317,6.22,5.33,6.191,-2.837,7.143655845405583e+19,9.028
624,6011,RLAY,7.315,32.51,28.09,8.169,-4.459,6.645728058301506e+20,12.628
625,6125,RVP,7.306,4.75,4.26,3.636,-0.685,1.6681341152420352e+19,4.321
626,3535,HYZN,7.304,6.5,5.74,11.304,-2.992,1.7669148611413514e+23,14.296
627,1990,DDD,7.296,17.71,15.6,7.396,-1.954,1.336012820117482e+24,9.35
628,2570,FATE,7.295,43.07,35.89,7.263,-2.016,1.293319679154462e+24,9.279
629,4322,LSEAW,7.288,0.27,0.23,3.878,-7.373,5642498263.0,11.251000000000001
630,302,ALB,7.284,226.6,206.48,2.957,-1.412,1.650918670187632e+24,4.369
631,6307,SG,7.265,38.45,30.6,8.17,-4.0,9.402756311471122e+21,12.17
632,6344,SHIPZ,7.256,0.04,0.03,9.034,-5.556,1827102429.0,14.59
633,6624,SSBI,7.239,17.98,16.3,4.294,0.535,181280221215236.0,4.829
634,1637,CNMD,7.233,150.98,139.16,2.447,0.201,5.3405757662247485e+19,2.648
635,7352,VIRT,7.212,38.54,34.87,3.82,-1.175,1.4458176111515118e+24,4.995
636,7212,URGN,7.21,9.83,8.01,7.951,-5.521,2.909268222642511e+19,13.472
637,6723,SWAV,7.207,201.0,178.04,5.149,-1.435,7.874113541114112e+22,6.584
638,739,AVO,7.191,13.26,11.62,2.512,-0.466,1.877194742072113e+19,2.978
639,5470,PECO,7.152,35.4,32.4,3.144,-0.655,1.2735100821460317e+24,3.7990000000000004
640,318,ALHC,7.15,11.45,10.33,3.104,-3.477,3.4613698289536406e+19,6.5809999999999995
641,2883,FWRG,7.149,13.83,12.24,5.218,-2.556,2.1292054282340114e+19,7.774
642,4144,LCTX,7.143,1.66,1.36,4.138,-6.918,4.092551958424625e+19,11.056000000000001
643,5094,NVEI,7.142,77.76,70.07,3.437,-3.244,5.749356752667169e+19,6.681
644,6338,SHCRW,7.141,0.48,0.37,2.428,-9.761,8839761.0,12.189
645,7117,TWOU,7.125,13.69,11.75,6.604,-1.36,1.441811732155952e+24,7.964
646,5654,POWRW,7.125,0.4,0.2,3.125,-4.778,29286553.0,7.903
647,5383,PAQCW,7.117,0.45,0.4,12.5,-6.24,31541122.0,18.740000000000002
648,3217,GT,7.091,14.98,13.56,3.056,0.137,2.953934191290214e+24,3.193
649,2324,EM,7.087,1.46,1.16,8.065,-2.158,675384436506410.0,10.222999999999999
650,5589,PLL,7.076,79.99,69.46,6.412,-4.78,1.962511532108741e+24,11.192
651,18,AAT,7.069,39.1,35.72,3.518,-1.055,3.342211124634601e+19,4.5729999999999995
652,6373,SILK,7.068,42.16,36.91,2.689,-1.994,4.457309738855419e+19,4.683
653,995,BKSY,7.065,2.18,1.72,3.804,-6.417,2.3733266502345355e+19,10.221
654,3632,IIIV,7.064,28.35,25.89,3.527,-2.527,2.8212267320018952e+19,6.054
655,1523,CIVI,7.064,64.85,56.29,9.786,-2.562,1.3323174061177513e+24,12.347999999999999
656,1339,CCL,7.045,20.39,17.83,4.357,-0.271,1.3692411117914193e+29,4.628
657,4771,MUSA,7.033,203.99,185.52,2.648,-0.802,6.279623583089282e+19,3.45
658,2992,GGE,7.023,3.34,2.7,10.368,-4.893,4104580186231133.0,15.261
659,6538,SONO,7.005,31.22,26.27,3.78,-4.525,1.985821058117367e+25,8.305
660,5895,RCM,7.0,26.87,24.23,2.668,-1.128,1.0885128399173158e+23,3.7960000000000003
661,3689,INDIW,6.989,2.28,1.78,6.842,-12.719,130121345438280.0,19.561
662,3655,IMGN,6.982,4.98,4.23,10.455,-2.069,1.5051183651773427e+24,12.524000000000001
663,5934,RELY,6.969,10.85,9.27,5.035,-3.981,9.522679694711039e+20,9.016
664,4245,LIVE,6.963,45.0,40.27,7.389,-1.533,47825836524484.0,8.922
665,7619,WTRG,6.953,51.99,48.5,1.876,0.08,1.582113979119731e+24,1.956
666,4989,NOMD,6.952,22.52,20.65,2.64,-0.762,4.4554553590110733e+21,3.402
667,5724,PSB,6.926,170.75,156.82,3.96,-0.641,2.5922909235842384e+19,4.601
668,2005,DERM,6.904,4.82,4.49,3.786,-0.219,984196515561.0,4.005
669,5114,NVVE,6.901,8.34,6.88,11.972,-7.552,3.7131814159314215e+19,19.524
670,4718,MSM,6.897,87.09,79.94,2.888,0.208,8.428767497409631e+20,3.096
671,1540,CLBS,6.887,0.8,0.71,9.634,-3.671,1127627368439451.0,13.305
672,4183,LFST,6.886,10.42,9.21,4.607,-0.311,7.323862559278453e+19,4.918
673,5068,NTUS,6.881,26.73,23.94,3.657,-1.117,2.5692640183923503e+19,4.774
674,5925,REG,6.88,72.58,67.04,3.574,-0.192,1.2683100931128916e+24,3.766
675,6701,SUPV,6.878,2.07,1.89,3.175,1.508,1.3097905081165115e+17,4.683
676,469,APD,6.873,253.54,235.81,2.335,0.486,3.029136210298613e+24,2.8209999999999997
677,6669,STRA,6.856,69.08,62.89,4.015,-1.55,3.5245139315450634e+19,5.5649999999999995
678,7465,VVOS,6.855,2.78,2.41,3.162,-2.574,391241238324354.0,5.736
679,6174,SAMAW,6.854,0.34,0.17,28.578,0.0,157831612.0,28.578
680,2049,DINO,6.845,40.71,37.0,4.042,-0.052,1.9535161032377822e+24,4.093999999999999
681,7470,VWEWW,6.842,2.05,1.61,7.345,-13.198,818181511329.0,20.543
682,432,ANF,6.835,34.9,30.8,4.525,-2.599,1.5134206082105923e+24,7.1240000000000006
683,1935,CYXT,6.826,12.99,11.56,4.174,-1.411,4.94334284369691e+19,5.585000000000001
684,656,ATIP,6.818,1.93,1.73,5.028,-1.667,1.840212827004677e+19,6.694999999999999
685,5967,RGEN,6.815,189.03,171.95,2.965,-0.861,6.616853389651166e+21,3.8259999999999996
686,7312,VERV,6.79,26.17,22.24,7.407,-3.813,6.436729065491024e+20,11.22
687,2107,DOCU,6.786,111.99,98.14,4.48,-3.617,7.634677320631668e+24,8.097000000000001
688,6193,SBAC,6.784,343.0,318.49,1.804,0.522,1.2090878811770144e+23,2.326
689,3769,IQ,6.78,5.61,4.18,7.517,-4.435,9.378954328475829e+24,11.952
690,7418,VRE,6.777,17.67,16.28,3.087,-0.399,5.914401146004586e+19,3.486
691,2285,EGP,6.769,207.45,190.45,2.533,0.353,6.27468675331741e+19,2.886
692,1208,BVS,6.76,14.04,12.66,3.418,-0.794,1.911135114873502e+19,4.212
693,388,AMH,6.757,40.94,38.0,2.08,0.444,1.7452124971931728e+24,2.524
694,7316,VEV,6.757,2.51,2.14,10.36,-3.734,2.345141571061153e+20,14.094
695,7023,TRNO,6.743,76.28,69.79,3.373,-0.509,5.903643256889716e+19,3.882
696,3891,JLL,6.736,249.4,225.54,1.817,-0.361,5.0727492980311314e+20,2.178
697,7073,TTD,6.735,74.05,62.91,5.015,-4.074,4.779291224672077e+24,9.088999999999999
698,4612,MMSI,6.729,68.05,61.76,2.427,-0.176,5.277472143366386e+19,2.603
699,6648,STCN,6.723,1.31,1.15,4.878,-3.053,203281119779252.0,7.931
700,1865,CUBE,6.722,54.06,49.66,3.5,-0.95,1.576610651118262e+24,4.45
701,4880,NET,6.708,132.45,111.0,5.409,-3.236,7.981366253811487e+24,8.645
702,6596,SR,6.706,71.8,66.79,2.793,-0.178,5.659566357196051e+19,2.971
703,1692,COOK,6.704,7.97,6.82,8.38,-6.727,5.697921912128542e+24,15.107000000000001
704,3900,JNPR,6.701,37.92,35.02,2.297,-0.345,2.2440467304607748e+24,2.6420000000000003
705,1175,BSY,6.695,45.7,40.75,4.216,-1.737,1.0141119431142417e+23,5.953
706,1336,CCI,6.694,184.69,172.14,1.436,0.64,2.0704218682348623e+24,2.076
707,2462,ESTA,6.687,71.61,62.18,4.857,-2.089,1.996248026403289e+19,6.946
708,6436,SLN,6.681,21.32,18.0,4.227,-3.377,48274673290412.0,7.604
710,2799,FRPT,6.669,109.0,94.11,2.865,-4.238,6.091519471647767e+20,7.103000000000001
711,7595,WRBY,6.663,36.57,31.35,6.857,-4.329,1.2873120961408612e+24,11.186
712,4634,MNTS,6.643,3.17,2.75,4.895,-7.895,4.257566351677258e+19,12.79
713,238,AGTI,6.64,21.68,19.06,3.252,-0.405,3.1391997315430523e+19,3.657
714,1100,BPTH,6.63,3.93,3.47,2.4,-2.571,167227345189234.0,4.971
715,988,BKH,6.628,76.76,71.4,2.296,0.661,5.308670158307215e+19,2.957
716,6431,SLHG,6.614,1.34,1.06,14.655,-11.024,53484456200304.0,25.679
717,3782,IRM,6.613,55.49,51.74,2.112,0.873,1.789315095151032e+24,2.9850000000000003
718,3031,GILT,6.611,9.03,8.24,2.983,-1.004,1.3702549266023832e+19,3.987
719,6361,SIEB,6.604,2.29,2.02,3.196,-1.537,11713878129315.0,4.7330000000000005
720,6848,TEF,6.579,4.88,4.54,1.04,-0.624,2.3412754478935716e+19,1.6640000000000001
721,4420,MAX,6.567,16.99,14.51,4.078,-2.861,2.1651928237719994e+19,6.939
722,748,AVY,6.563,180.6,164.56,3.06,-0.774,1.439015513150312e+24,3.834
723,998,BKU,6.56,45.86,41.38,5.488,-2.476,1.0069169551318313e+24,7.964
724,3839,IVR,6.542,2.33,2.12,2.74,-1.333,9.64089811492912e+21,4.073
725,5805,PZZA,6.52,107.44,97.15,2.679,0.06,9.183100881063614e+23,2.739
726,3814,ITGR,6.514,83.05,76.16,1.667,-0.122,3.2363667324037874e+19,1.7890000000000001
727,131,ADP,6.51,228.52,212.71,1.824,0.611,2.5059259542744734e+24,2.435
728,2304,ELA,6.507,4.78,4.37,6.335,-1.165,170219269146352.0,7.5
729,244,AHI,6.507,1.8,1.46,15.068,-14.045,1.6271113320354338e+16,29.113
730,1081,BON,6.497,3.8,3.24,8.182,-10.526,184229321241224.0,18.708
731,6916,TIGO,6.496,25.98,23.85,1.036,-0.465,9.061334977192311e+17,1.5010000000000001
732,2224,EBAY,6.494,60.38,55.54,2.673,-0.619,7.428864173707286e+24,3.292
733,6123,RVMD,6.492,27.21,23.83,6.067,-4.213,8.338104246897108e+22,10.280000000000001
734,1224,BWEN,6.481,2.43,2.15,6.306,-2.155,3711300462570429.0,8.461
735,3329,HEPS,6.481,2.38,1.99,6.25,-4.861,1.0744271449805378e+20,11.111
736,6196,SBET,6.475,1.6,1.32,13.043,-7.5,3854631552374394.0,20.543
737,1465,CHKEW,6.465,66.9,60.22,5.821,-0.626,1121681152937.0,6.447
738,5296,ORIC,6.458,5.85,4.35,2.788,-3.718,8.18172551339316e+21,6.506
739,3071,GLPI,6.455,47.53,44.2,3.229,-0.11,1.0847105861417315e+24,3.339
740,6609,SRL,6.452,10.48,8.65,4.064,-4.348,213228424223275.0,8.411999999999999
741,2905,GAME,6.452,2.02,1.76,4.211,-4.455,314332169472231.0,8.666
742,1256,CAAP,6.429,6.0,5.54,2.269,0.337,182357537140664.0,2.6060000000000003
743,515,AR,6.422,31.85,28.39,7.65,-3.452,5.171571668490475e+24,11.102
744,1750,CRBP,6.403,0.62,0.46,9.868,-7.114,4.895943446303503e+19,16.982
745,4110,LAW,6.401,36.16,31.23,5.645,-1.601,7.172634659675989e+19,7.2459999999999996
746,4324,LSI,6.398,143.03,133.23,2.143,0.232,5.270723097211171e+20,2.375
